1.702408229	1.033458222	0.6024711419	0.3514480993
3.413298787	2.075896807	1.142922507	0.6689170096
4.992370739	3.049848147	1.68606068	0.9658041162
6.609821495	3.962344554	2.151646614	1.251506598
7.791046003	4.718943956	2.571565213	1.520084561
8.468992576	5.295944096	2.808642528	1.680275334
8.69818351	5.461244608	2.94829511	1.768582877
8.906049342	5.521038733	2.982286948	1.805181291
8.693916705	5.475327058	2.92962369	1.802306089
8.786430611	5.452841274	2.872504292	1.775620768
